time,open,high,low,close,volume
2020-04-03,43.75,49.3,41.8,47.32,22551644.0
2020-04-06,47.0,47.85,44.7,45.94,10294152.0
2020-04-07,45.15,46.99,42.93,44.28,12146546.0
2020-04-08,42.21,45.2,41.26,44.09,22265782.0
2020-04-09,44.05,50.25,44.0,49.14,17355648.0
2020-04-13,48.55,48.67,45.72,46.0,8545210.0
2020-04-14,45.91,46.3,43.97,45.89,10152133.0
2020-04-15,44.19,44.85,42.8,44.55,7935497.0
2020-04-16,44.08,46.41,43.55,45.62,8740244.0
2020-04-17,47.0,48.56,45.92,46.15,7878054.0
2020-04-20,45.0,46.98,44.9,45.39,5407460.0
2020-04-21,44.5,47.2,44.5,45.9,6939729.0
2020-04-22,47.31,49.55,46.0,47.05,6802088.0
2020-04-23,47.44,48.04,46.48,47.47,5174889.0
2020-04-24,48.02,48.5,46.31,47.85,6447126.0
2020-04-27,48.08,48.6,47.61,48.22,5541214.0
2020-04-28,49.07,50.95,48.65,49.86,5368208.0
2020-04-29,50.77,51.73,49.71,51.15,4343893.0
2020-04-30,50.97,51.6,50.5,50.91,6123786.0
2020-05-01,50.33,50.53,48.31,49.71,3089700.0
2020-05-04,48.85,49.67,47.51,49.53,5676627.0
2020-05-05,49.53,50.64,47.96,48.09,4103610.0
2020-05-06,48.61,49.0,47.89,48.31,2931809.0
2020-05-07,49.02,53.29,48.99,51.81,4803320.0
2020-05-08,52.12,54.17,52.11,52.95,4381849.0
2020-05-11,52.0,52.4,51.06,51.81,3150608.0
2020-05-12,52.19,52.29,49.69,49.72,3059907.0
2020-05-13,49.0,50.3,47.89,48.21,4567104.0
2020-05-14,47.61,48.4,47.23,48.0,4850038.0
2020-05-15,47.32,49.22,47.2,48.89,2981387.0
2020-05-18,50.12,52.34,50.12,52.13,4453655.0
2020-05-19,51.68,52.93,51.06,52.31,2050277.0
2020-05-20,52.55,54.7,52.48,53.18,4755173.0
2020-05-21,52.36,53.55,51.87,52.03,3813099.0
2020-05-22,52.46,52.72,50.92,51.71,2134337.0
2020-05-26,53.03,53.99,50.7,50.89,6247010.0
2020-05-27,51.59,52.65,50.77,52.38,5202304.0
2020-05-28,52.87,52.95,50.93,50.96,4260743.0
2020-05-29,50.44,52.87,50.18,52.65,7522913.0
2020-06-01,52.45,54.44,52.11,54.08,3073320.0
2020-06-02,54.16,54.75,53.29,54.15,2638267.0
2020-06-03,55.0,55.58,54.55,55.47,4134479.0
2020-06-04,55.3,56.66,54.69,55.4,3281334.0
2020-06-05,57.83,58.71,56.0,58.57,4615256.0
2020-06-08,58.68,61.32,58.36,61.26,5966460.0
2020-06-09,60.4,61.46,59.24,60.65,4610216.0
2020-06-10,60.61,60.96,59.02,59.03,2658267.0
